Species,Site,Point,Visit,Year,Distance,Status,Age,RestorationState,Observer,Temp,CloudCover,WindSpeed,PointCattail,JulianDay,TimeAfterSunrise,Area
SWSP,Jensen Slough,JEN3,A,Year1,NA,Not restored,0,Not restored,2,18.6,1,3.4,15,2,370,23.7
SWSP,Jensen Slough,JEN3,B,Year1,9,Not restored,0,Not restored,2,20.8,1,1.8,30,26,159,23.7
SWSP,Jensen Slough,JEN3,A,Year2,27,Not restored,0,Not restored,2,18.8,0,2.7,10,4,99,23.7
SWSP,Jensen Slough,JEN3,A,Year2,70,Not restored,0,Not restored,2,18.8,0,2.7,10,4,99,23.7
SWSP,Jensen Slough,JEN3,A,Year2,14,Not restored,0,Not restored,2,18.8,0,2.7,10,4,99,23.7
SWSP,Jensen Slough,JEN3,B,Year2,55,Not restored,0,Not restored,1,12.1,0,2.9,15,27,172,23.7
SWSP,Little Storm Lake,LSTO1,A,Year1,NA,Restored,4,1-5 years,1,17.4,0,8.6,0,7,271,77.8
SWSP,Little Storm Lake,LSTO1,B,Year1,277,Restored,4,1-5 years,1,21.3,1,6.6,0,35,88,77.8
SWSP,Little Storm Lake,LSTO1,A,Year2,NA,Restored,5,6-11 years,1,20.4,1,6.9,0,8,-18,77.8
SWSP,Little Storm Lake,LSTO1,B,Year2,187,Restored,5,6-11 years,2,26.2,1,4.1,0,50,250,77.8
SWSP,Little Storm Lake,LSTO2,A,Year1,10,Restored,4,1-5 years,1,12.9,0,2.5,80,7,-18,77.8
SWSP,Little Storm Lake,LSTO2,B,Year1,22,Restored,4,1-5 years,1,25.9,1,1.7,30,35,304,77.8
SWSP,Little Storm Lake,LSTO2,B,Year1,68,Restored,4,1-5 years,1,25.9,1,1.7,30,35,304,77.8
SWSP,Little Storm Lake,LSTO2,A,Year2,43,Restored,5,6-11 years,1,22.1,1,8.5,40,8,273,77.8
SWSP,Little Storm Lake,LSTO2,B,Year2,20,Restored,5,6-11 years,2,28.8,1,1.9,80,50,382,77.8
SWSP,Little Storm Lake,LSTO3,A,Year1,34,Restored,4,1-5 years,1,16.3,0,2.2,65,7,161,77.8
SWSP,Little Storm Lake,LSTO3,B,Year1,80,Restored,4,1-5 years,1,23.2,1,0.0,75,35,189,77.8
SWSP,Little Storm Lake,LSTO3,A,Year2,100,Restored,5,6-11 years,1,18.7,1,7.6,85,8,115,77.8
SWSP,Little Storm Lake,LSTO3,A,Year2,150,Restored,5,6-11 years,1,18.7,1,7.6,85,8,115,77.8
SWSP,Little Storm Lake,LSTO3,B,Year2,75,Restored,5,6-11 years,2,27.1,1,0.0,80,50,284,77.8
SWSP,Little Storm Lake,LSTO3,B,Year2,50,Restored,5,6-11 years,2,27.1,1,0.0,80,50,284,77.8
SWSP,Little Storm Lake,LSTO4,A,Year1,NA,Restored,4,1-5 years,1,18.5,0,4.5,50,7,314,77.8
SWSP,Little Storm Lake,LSTO4,B,Year1,NA,Restored,4,1-5 years,1,20.4,3,6.2,50,35,6,77.8
SWSP,Little Storm Lake,LSTO4,A,Year2,NA,Restored,5,6-11 years,1,20.0,1,7.4,40,8,60,77.8
SWSP,Little Storm Lake,LSTO4,B,Year2,46,Restored,5,6-11 years,2,24.3,1,6.0,20,50,172,77.8
SWSP,Little Storm Lake,LSTO4,B,Year2,200,Restored,5,6-11 years,2,24.3,1,6.0,20,50,172,77.8
SWSP,Little Storm Lake,LSTO5,A,Year1,NA,Restored,4,1-5 years,1,12.5,0,4.9,30,7,18,77.8
SWSP,Little Storm Lake,LSTO5,B,Year1,NA,Restored,4,1-5 years,1,23.7,1,3.3,25,35,274,77.8
SWSP,Little Storm Lake,LSTO5,A,Year2,16,Restored,5,6-11 years,1,20.8,1,8.2,15,8,199,77.8
SWSP,Little Storm Lake,LSTO5,B,Year2,123,Restored,5,6-11 years,2,27.8,1,7.1,15,50,350,77.8
SWSP,Little Storm Lake,LSTO5,B,Year2,77,Restored,5,6-11 years,2,27.8,1,7.1,15,50,350,77.8
SWSP,Little Swan Lake,LSWAN1,A,Year1,NA,Not restored,0,Not restored,2,23.9,2,0.0,0,11,104,127.8
SWSP,Little Swan Lake,LSWAN1,B,Year1,NA,Not restored,0,Not restored,2,18.0,2,2.4,0,29,-19,127.8
SWSP,Little Swan Lake,LSWAN1,A,Year2,276,Not restored,0,Not restored,1,18.9,0,7.2,0,6,-14,127.8
SWSP,Little Swan Lake,LSWAN1,B,Year2,147,Not Restored,0,Not restored,2,21.7,0,0.0,0,32,161,127.8
SWSP,Little Swan Lake,LSWAN2,A,Year1,NA,Not restored,0,Not restored,2,22.9,2,2.5,0,11,16,127.8
SWSP,Little Swan Lake,LSWAN2,B,Year1,NA,Not restored,0,Not restored,2,21.9,1,1.9,0,29,116,127.8
SWSP,Little Swan Lake,LSWAN2,A,Year2,NA,Not restored,0,Not restored,1,22.5,0,9.0,0,6,261,127.8
SWSP,Little Swan Lake,LSWAN2,B,Year2,NA,Not Restored,0,Not restored,2,20.2,0,6.9,0,32,60,127.8
SWSP,Little Swan Lake,LSWAN3,A,Year1,NA,Not restored,0,Not restored,2,23.8,2,8.2,0,11,-9,127.8
SWSP,Little Swan Lake,LSWAN3,B,Year1,NA,Not restored,0,Not restored,2,18.2,2,1.6,0,29,92,127.8
SWSP,Little Swan Lake,LSWAN3,A,Year2,NA,Not restored,0,Not restored,1,20.5,0,7.3,0,6,195,127.8
SWSP,Little Swan Lake,LSWAN3,B,Year2,NA,Not Restored,0,Not restored,2,21.0,0,2.8,0,32,82,127.8
SWSP,Little Swan Lake,LSWAN4,A,Year1,NA,Not restored,0,Not restored,2,26.3,2,2.2,65,11,263,127.8
SWSP,Little Swan Lake,LSWAN4,B,Year1,26,Not restored,0,Not restored,2,21.9,2,4.8,50,29,211,127.8
SWSP,Little Swan Lake,LSWAN4,B,Year1,30,Not restored,0,Not restored,2,21.9,2,4.8,50,29,211,127.8
SWSP,Little Swan Lake,LSWAN4,A,Year2,13,Not restored,0,Not restored,1,17.7,0,1.5,50,6,105,127.8
SWSP,Little Swan Lake,LSWAN4,A,Year2,8,Not restored,0,Not restored,1,17.7,0,1.5,50,6,105,127.8
SWSP,Little Swan Lake,LSWAN4,B,Year2,40,Not Restored,0,Not restored,2,22.0,0,0.0,100,32,265,127.8
SWSP,Little Swan Lake,LSWAN4,B,Year2,60,Not Restored,0,Not restored,2,22.0,0,0.0,100,32,265,127.8
SWSP,Little Swan Lake,LSWAN4,B,Year2,80,Not Restored,0,Not restored,2,22.0,0,0.0,100,32,265,127.8
SWSP,Little Swan Lake,LSWAN5,A,Year1,NA,Not restored,0,Not restored,2,26.4,2,5.8,10,11,170,127.8
SWSP,Little Swan Lake,LSWAN5,B,Year1,58,Not restored,0,Not restored,2,18.1,2,2.4,25,29,8,127.8
SWSP,Little Swan Lake,LSWAN5,A,Year2,NA,Not restored,0,Not restored,1,18.0,0,2.3,20,6,11,127.8
SWSP,Little Swan Lake,LSWAN5,B,Year2,73,Not Restored,0,Not restored,2,22.6,0,0.0,0,32,183,127.8
SWSP,Lizard Lake,LIZ1,A,Year1,NA,Restored,5,1-5 years,1,24.7,1,6.3,75,11,-9,114.4
SWSP,Lizard Lake,LIZ1,B,Year1,NA,Restored,5,1-5 years,1,20.0,1,4.7,75,32,188,114.4
SWSP,Lizard Lake,LIZ1,A,Year2,NA,Restored,6,6-11 years,1,25.6,1,8.2,40,12,-5,114.4
SWSP,Lizard Lake,LIZ1,B,Year2,NA,Restored,6,6-11 years,2,23.9,2,4.8,20,34,279,114.4
SWSP,Lizard Lake,LIZ2,A,Year1,NA,Restored,5,1-5 years,1,20.3,0,3.3,85,17,67,114.4
SWSP,Lizard Lake,LIZ2,B,Year1,NA,Restored,5,1-5 years,1,21.3,1,2.7,85,32,263,114.4
SWSP,Lizard Lake,LIZ2,A,Year2,NA,Restored,6,6-11 years,1,26.1,1,4.5,70,12,180,114.4
SWSP,Lizard Lake,LIZ2,B,Year2,NA,Restored,6,6-11 years,2,26.4,2,0.0,70,34,305,114.4
SWSP,Lizard Lake,LIZ3,A,Year1,NA,Restored,5,1-5 years,1,24.9,1,3.4,90,11,75,114.4
SWSP,Lizard Lake,LIZ3,B,Year1,NA,Restored,5,1-5 years,1,22.7,1,2.6,100,32,405,114.4
SWSP,Lizard Lake,LIZ3,A,Year2,NA,Restored,6,6-11 years,1,25.7,1,7.4,85,12,84,114.4
SWSP,Lizard Lake,LIZ3,B,Year2,NA,Restored,6,6-11 years,2,24.6,1,0.0,90,34,254,114.4
SWSP,Lizard Lake,LIZ4,A,Year1,NA,Restored,5,1-5 years,1,20.1,0,5.6,85,17,-6,114.4
SWSP,Lizard Lake,LIZ4,B,Year1,NA,Restored,5,1-5 years,1,21.7,1,3.9,85,32,298,114.4
SWSP,Lizard Lake,LIZ4,A,Year2,NA,Restored,6,6-11 years,1,27.4,1,5.4,40,12,204,114.4
SWSP,Lizard Lake,LIZ4,B,Year2,NA,Restored,6,6-11 years,2,28.1,1,2.8,20,34,367,114.4
SWSP,Lizard Lake,LIZ5,A,Year1,NA,Restored,5,1-5 years,1,22.3,0,0.0,45,17,207,114.4
SWSP,Lizard Lake,LIZ5,B,Year1,67,Restored,5,1-5 years,1,20.9,0,0.0,45,32,85,114.4
SWSP,Lizard Lake,LIZ5,A,Year2,NA,Restored,6,6-11 years,1,30.8,1,4.5,40,12,319,114.4
SWSP,Lizard Lake,LIZ5,B,Year2,NA,Restored,6,6-11 years,2,23.7,1,0.0,80,34,165,114.4
SWSP,Marble Lake,MARB1,A,Year1,NA,Restored,3,1-5 years,2,22.2,2,1.1,75,18,-9,71.0
SWSP,Marble Lake,MARB1,B,Year1,NA,Restored,3,1-5 years,2,21.7,2,2.9,50,34,162,71.0
SWSP,Marble Lake,MARB1,A,Year2,NA,Restored,4,1-5 years,2,26.0,1,2.8,80,15,317,71.0
SWSP,Marble Lake,MARB1,B,Year2,NA,Restored,4,1-5 years,1,19.3,0,6.8,45,33,77,71.0
SWSP,Marble Lake,MARB2,A,Year1,NA,Restored,3,1-5 years,2,22.1,2,1.0,20,18,18,71.0
SWSP,Marble Lake,MARB2,B,Year1,NA,Restored,3,1-5 years,2,20.5,2,4.2,35,34,99,71.0
SWSP,Marble Lake,MARB2,A,Year2,NA,Restored,4,1-5 years,2,22.3,2,0.0,30,16,170,71.0
SWSP,Marble Lake,MARB2,B,Year2,NA,Restored,4,1-5 years,1,20.1,0,6.3,45,33,105,71.0
SWSP,Marble Lake,MARB3,A,Year1,NA,Restored,3,1-5 years,2,23.8,2,3.0,35,18,192,71.0
SWSP,Marble Lake,MARB3,B,Year1,NA,Restored,3,1-5 years,2,19.8,2,4.5,40,34,-20,71.0
SWSP,Marble Lake,MARB3,A,Year2,NA,Restored,4,1-5 years,2,23.6,1,3.6,30,15,295,71.0
SWSP,Marble Lake,MARB3,B,Year2,NA,Restored,4,1-5 years,1,19.4,1,6.0,40,33,9,71.0
SWSP,Marble Lake,MARB4,A,Year1,NA,Restored,3,1-5 years,2,24.2,2,0.0,15,18,89,71.0
SWSP,Marble Lake,MARB4,B,Year1,NA,Restored,3,1-5 years,2,20.7,2,0.9,20,34,74,71.0
SWSP,Marble Lake,MARB4,A,Year2,NA,Restored,4,1-5 years,2,21.6,2,0.0,40,16,106,71.0
SWSP,Marble Lake,MARB4,B,Year2,NA,Restored,4,1-5 years,1,21.4,0,2.3,35,33,170,71.0
SWSP,Marble Lake,MARB5,A,Year1,NA,Restored,3,1-5 years,2,22.6,2,0.9,40,18,166,71.0
SWSP,Marble Lake,MARB5,B,Year1,NA,Restored,3,1-5 years,2,19.8,2,0.0,45,34,5,71.0
SWSP,Marble Lake,MARB5,A,Year2,NA,Restored,4,1-5 years,2,21.9,2,0.0,50,16,75,71.0
SWSP,Marble Lake,MARB5,B,Year2,NA,Restored,4,1-5 years,1,22.3,1,1.8,50,33,207,71.0
SWSP,McQuown's Slough,MCQ1,A,Year1,NA,Restored,3,1-5 years,2,15.8,0,3.4,90,2,-3,19.9
SWSP,McQuown's Slough,MCQ1,B,Year1,NA,Restored,3,1-5 years,2,26.6,1,0.0,60,26,292,19.9
SWSP,McQuown's Slough,MCQ1,A,Year2,NA,Restored,4,1-5 years,2,19.0,0,0.0,45,4,60,19.9
SWSP,McQuown's Slough,MCQ1,B,Year2,NA,Restored,4,1-5 years,1,11.2,0,0.0,35,27,83,19.9
SWSP,McQuown's Slough,MCQ2,A,Year1,NA,Restored,3,1-5 years,2,14.2,0,3.4,100,2,86,19.9
SWSP,McQuown's Slough,MCQ2,B,Year1,NA,Restored,3,1-5 years,2,24.1,1,0.0,75,26,214,19.9
SWSP,McQuown's Slough,MCQ2,A,Year2,NA,Restored,4,1-5 years,2,20.3,0,0.9,80,4,-26,19.9
SWSP,McQuown's Slough,MCQ2,B,Year2,NA,Restored,4,1-5 years,1,12.4,0,0.0,75,27,-4,19.9
SWSP,Meredith Marsh,MER1,A,Year1,NA,Restored,5,1-5 years,1,23.2,1,0.0,0,12,63,19.5
SWSP,Meredith Marsh,MER1,B,Year1,NA,Restored,5,1-5 years,1,18.4,0,0.0,0,29,175,19.5
SWSP,Meredith Marsh,MER1,A,Year2,10,Restored,6,6-11 years,1,15.7,0,0.0,0,19,116,19.5
SWSP,Meredith Marsh,MER1,A,Year2,20,Restored,6,6-11 years,1,15.7,0,0.0,0,19,116,19.5
SWSP,Meredith Marsh,MER1,B,Year2,NA,Restored,6,6-11 years,2,26.5,1,0.0,0,36,266,19.5
SWSP,Meredith Marsh,MER2,A,Year1,107,Restored,5,1-5 years,1,23.5,1,0.0,0,12,-15,19.5
SWSP,Meredith Marsh,MER2,A,Year1,35,Restored,5,1-5 years,1,23.5,1,0.0,0,12,-15,19.5
SWSP,Meredith Marsh,MER2,B,Year1,162,Restored,5,1-5 years,1,18.2,1,5.3,0,29,263,19.5
SWSP,Meredith Marsh,MER2,B,Year1,34,Restored,5,1-5 years,1,18.2,1,5.3,0,29,263,19.5
SWSP,Meredith Marsh,MER2,A,Year2,99,Restored,6,6-11 years,1,14.1,1,4.7,0,19,73,19.5
SWSP,Meredith Marsh,MER2,B,Year2,21,Restored,6,6-11 years,2,26.6,1,3.9,0,36,303,19.5
SWSP,Meredith Marsh,MER2,B,Year2,12,Restored,6,6-11 years,2,26.6,1,3.9,0,36,303,19.5
SWSP,Meredith Marsh,MER2,B,Year2,101,Restored,6,6-11 years,2,26.6,1,3.9,0,36,303,19.5
SWSP,Morse Lake,MOR1,A,Year1,NA,Not restored,0,Not restored,1,20.9,0,0.0,2,15,19,52.8
SWSP,Morse Lake,MOR1,B,Year1,NA,Not restored,0,Not restored,1,23.4,1,5.0,2,26,211,52.8
SWSP,Morse Lake,MOR1,A,Year2,NA,Not restored,0,Not restored,1,22.5,1,4.7,0,16,116,52.8
SWSP,Morse Lake,MOR1,B,Year2,NA,Not Restored,0,Not restored,2,21.3,1,2.7,0,43,156,52.8
SWSP,Morse Lake,MOR2,A,Year1,NA,Not restored,0,Not restored,1,16.4,0,7.2,1,4,99,52.8
SWSP,Morse Lake,MOR2,B,Year1,NA,Not restored,0,Not restored,1,23.9,1,0.0,1,26,178,52.8
SWSP,Morse Lake,MOR2,A,Year2,NA,Not restored,0,Not restored,1,22.1,1,3.0,0,16,88,52.8
SWSP,Morse Lake,MOR2,B,Year2,NA,Not Restored,0,Not restored,2,19.6,1,5.7,0,43,94,52.8
SWSP,Morse Lake,MOR3,A,Year1,NA,Not restored,0,Not restored,1,18.7,0,7.8,40,4,192,52.8
SWSP,Morse Lake,MOR3,B,Year1,NA,Not restored,0,Not restored,1,23.0,1,0.0,40,26,77,52.8
SWSP,Morse Lake,MOR3,A,Year2,10,Not restored,0,Not restored,1,19.2,1,1.7,35,16,-13,52.8
SWSP,Morse Lake,MOR3,B,Year2,200,Not Restored,0,Not restored,2,21.1,1,0.0,40,43,190,52.8
SWSP,Morse Lake,MOR3,B,Year2,12,Not Restored,0,Not restored,2,21.1,1,0.0,40,43,190,52.8
SWSP,Morse Lake,MOR4,A,Year1,NA,Not restored,0,Not restored,1,20.4,0,4.1,0,15,-5,52.8
SWSP,Morse Lake,MOR4,B,Year1,NA,Not restored,0,Not restored,1,21.8,1,4.7,0,26,111,52.8
SWSP,Morse Lake,MOR4,A,Year2,NA,Not restored,0,Not restored,1,21.5,1,6.4,0,16,61,52.8
SWSP,Morse Lake,MOR4,B,Year2,NA,Not Restored,0,Not restored,2,19.8,1,7.2,0,43,73,52.8
SWSP,Pickerel Lake,PICK1,A,Year1,NA,Restored,5,1-5 years,1,23.6,0,5.8,35,19,210,68.5
SWSP,Pickerel Lake,PICK1,B,Year1,NA,Restored,5,1-5 years,2,17.4,1,0.0,45,45,83,68.5
SWSP,Pickerel Lake,PICK1,A,Year2,NA,Restored,6,6-11 years,1,21.2,0,2.4,10,9,193,68.5
SWSP,Pickerel Lake,PICK1,B,Year2,NA,Restored,6,6-11 years,2,22.0,1,0.0,10,33,255,68.5
SWSP,Pickerel Lake,PICK2,A,Year1,NA,Restored,5,1-5 years,1,22.2,0,0.0,35,19,17,68.5
SWSP,Pickerel Lake,PICK2,B,Year1,NA,Restored,5,1-5 years,2,19.8,2,1.1,25,45,304,68.5
SWSP,Pickerel Lake,PICK2,A,Year2,NA,Restored,6,6-11 years,1,20.1,0,3.7,15,9,63,68.5
SWSP,Pickerel Lake,PICK2,B,Year2,NA,Restored,6,6-11 years,2,20.2,1,4.0,10,33,106,68.5
SWSP,Pickerel Lake,PICK3,A,Year1,NA,Restored,5,1-5 years,1,22.2,0,7.1,5,19,-22,68.5
SWSP,Pickerel Lake,PICK3,B,Year1,NA,Restored,5,1-5 years,2,18.8,2,1.8,10,45,265,68.5
SWSP,Pickerel Lake,PICK3,A,Year2,305,Restored,6,6-11 years,1,18.8,0,3.5,0,9,-15,68.5
SWSP,Pickerel Lake,PICK3,B,Year2,NA,Restored,6,6-11 years,2,21.5,2,5.1,0,33,9,68.5
SWSP,Pickerel Lake,PICK4,A,Year1,NA,Restored,5,1-5 years,1,23.1,0,4.1,40,19,108,68.5
SWSP,Pickerel Lake,PICK4,B,Year1,NA,Restored,5,1-5 years,2,17.1,1,0.0,50,45,170,68.5
SWSP,Pickerel Lake,PICK4,A,Year2,NA,Restored,6,6-11 years,1,20.0,0,0.0,45,9,105,68.5
SWSP,Pickerel Lake,PICK4,B,Year2,NA,Restored,6,6-11 years,2,21.4,1,4.1,50,33,78,68.5
SWSP,Pickerel Lake,PICK5,A,Year1,NA,Restored,5,1-5 years,1,26.8,0,1.9,35,19,284,68.5
SWSP,Pickerel Lake,PICK5,B,Year1,NA,Restored,5,1-5 years,2,15.9,1,0.0,30,45,-9,68.5
SWSP,Pickerel Lake,PICK5,A,Year2,NA,Restored,6,6-11 years,1,24.6,0,1.3,35,9,269,68.5
SWSP,Pickerel Lake,PICK5,B,Year2,NA,Restored,6,6-11 years,2,20.7,1,5.9,20,33,165,68.5
SWSP,Pleasant Lake,PLEAS1,A,Year1,NA,Not restored,0,Not restored,2,24.5,2,1.7,0,12,15,32.9
SWSP,Pleasant Lake,PLEAS1,B,Year1,NA,Not restored,0,Not restored,2,19.8,1,0.0,0,30,80,32.9
SWSP,Pleasant Lake,PLEAS1,A,Year2,NA,Not restored,0,Not restored,2,27.4,2,5.2,0,11,4,32.9
SWSP,Pleasant Lake,PLEAS1,B,Year2,NA,Not Restored,0,Not restored,1,22.9,1,3.8,0,36,58,32.9
SWSP,Pleasant Lake,PLEAS2,A,Year1,NA,Not restored,0,Not restored,2,24.1,2,2.7,0,12,-13,32.9
SWSP,Pleasant Lake,PLEAS2,B,Year1,NA,Not restored,0,Not restored,2,19.8,1,1.2,0,30,56,32.9
SWSP,Pleasant Lake,PLEAS2,A,Year2,NA,Not restored,0,Not restored,2,26.1,2,10.2,0,11,-28,32.9
SWSP,Pleasant Lake,PLEAS2,B,Year2,NA,Not Restored,0,Not restored,1,22.9,1,3.0,0,36,-4,32.9
SWSP,Pleasant Lake,PLEAS3,A,Year1,NA,Not restored,0,Not restored,2,24.0,2,0.1,0,12,100,32.9
SWSP,Pleasant Lake,PLEAS3,B,Year1,NA,Not restored,0,Not restored,2,21.4,0,0.0,0,30,-20,32.9
SWSP,Pleasant Lake,PLEAS3,A,Year2,NA,Not restored,0,Not restored,2,25.6,2,1.2,0,11,83,32.9
SWSP,Pleasant Lake,PLEAS3,B,Year2,NA,Not Restored,0,Not restored,1,22.4,1,3.8,0,36,100,32.9
SWSP,Prairie Lake,PRA1,A,Year1,NA,Not restored,0,Not restored,2,26.9,2,4.8,0,12,211,39.8
SWSP,Prairie Lake,PRA1,B,Year1,NA,Not restored,0,Not restored,2,14.2,1,6.9,0,31,9,39.8
SWSP,Prairie Lake,PRA1,A,Year2,NA,Not Restored,0,Not restored,2,23.8,2,0.0,0,22,19,39.8
SWSP,Prairie Lake,PRA1,B,Year2,NA,Not Restored,0,Not restored,1,22.6,1,2.0,0,34,72,39.8
SWSP,Prairie Lake,PRA2,A,Year1,NA,Not restored,0,Not restored,2,27.5,2,4.2,20,12,187,39.8
SWSP,Prairie Lake,PRA2,B,Year1,NA,Not restored,0,Not restored,2,12.9,1,3.2,15,31,76,39.8
SWSP,Prairie Lake,PRA2,A,Year2,NA,Not Restored,0,Not restored,2,23.8,2,0.0,10,22,-2,39.8
SWSP,Prairie Lake,PRA2,B,Year2,NA,Not Restored,0,Not restored,1,21.7,1,1.6,15,34,6,39.8
SWSP,Prairie Lake,PRA3,A,Year1,NA,Not restored,0,Not restored,2,30.0,1,2.4,40,12,377,39.8
SWSP,Prairie Lake,PRA3,B,Year1,NA,Not restored,0,Not restored,2,14.5,1,1.3,65,31,165,39.8
SWSP,Prairie Lake,PRA3,A,Year2,27,Not Restored,0,Not restored,2,22.3,2,5.3,70,22,163,39.8
SWSP,Prairie Lake,PRA3,A,Year2,52,Not Restored,0,Not restored,2,22.3,2,5.3,70,22,163,39.8
SWSP,Prairie Lake,PRA3,B,Year2,85,Not Restored,0,Not restored,1,23.6,0,2.0,60,34,172,39.8
SWSP,Prairie Lake,PRA4,A,Year1,NA,Not restored,0,Not restored,2,28.4,2,1.6,20,12,279,39.8
SWSP,Prairie Lake,PRA4,B,Year1,NA,Not restored,0,Not restored,2,16.0,1,2.7,10,31,-17,39.8
SWSP,Prairie Lake,PRA4,A,Year2,NA,Not Restored,0,Not restored,2,24.0,2,3.4,15,22,82,39.8
SWSP,Prairie Lake,PRA4,B,Year2,NA,Not Restored,0,Not restored,1,23.1,0,2.0,10,34,95,39.8
SWSP,Rice Lake,RICE1,A,Year1,NA,Restored,3,1-5 years,1,25.3,1,2.2,20,13,311,388.6
SWSP,Rice Lake,RICE1,B,Year1,60,Restored,3,1-5 years,1,19.8,2,0.0,20,34,261,388.6
SWSP,Rice Lake,RICE1,A,Year2,54,Restored,4,1-5 years,1,14.7,0,3.4,30,24,283,388.6
SWSP,Rice Lake,RICE1,B,Year2,200,Restored,4,1-5 years,2,29.4,1,5.1,25,48,359,388.6
SWSP,Rice Lake,RICE1,B,Year2,50,Restored,4,1-5 years,2,29.4,1,5.1,25,48,359,388.6
SWSP,Rice Lake,RICE2,A,Year1,NA,Restored,3,1-5 years,1,22.4,1,4.0,70,13,184,388.6
SWSP,Rice Lake,RICE2,B,Year1,NA,Restored,3,1-5 years,1,19.8,2,0.0,90,34,104,388.6
SWSP,Rice Lake,RICE2,A,Year2,NA,Restored,4,1-5 years,1,14.6,0,14.9,80,24,78,388.6
SWSP,Rice Lake,RICE2,B,Year2,NA,Restored,4,1-5 years,2,24.2,2,0.0,70,48,165,388.6
SWSP,Rice Lake,RICE3,A,Year1,NA,Restored,3,1-5 years,1,21.6,1,7.7,10,13,-11,388.6
SWSP,Rice Lake,RICE3,B,Year1,NA,Restored,3,1-5 years,1,20.5,1,8.2,10,34,362,388.6
SWSP,Rice Lake,RICE3,A,Year2,NA,Restored,4,1-5 years,1,14.4,0,13.2,10,24,109,388.6
SWSP,Rice Lake,RICE3,B,Year2,NA,Restored,4,1-5 years,2,26.0,1,10.6,0,48,277,388.6
SWSP,Rice Lake,RICE4,A,Year1,NA,Restored,3,1-5 years,1,21.6,1,3.3,5,13,95,388.6
SWSP,Rice Lake,RICE4,B,Year1,NA,Restored,3,1-5 years,1,18.7,2,0.0,5,34,62,388.6
SWSP,Rice Lake,RICE4,A,Year2,NA,Restored,4,1-5 years,1,13.0,0,4.7,0,24,-6,388.6
SWSP,Rice Lake,RICE4,B,Year2,NA,Restored,4,1-5 years,2,27.2,1,0.0,0,48,248,388.6
SWSP,Rice Lake,RICE5,A,Year1,NA,Restored,3,1-5 years,1,21.5,1,11.6,0,13,63,388.6
SWSP,Rice Lake,RICE5,B,Year1,NA,Restored,3,1-5 years,1,18.2,2,7.3,0,34,-8,388.6
SWSP,Rice Lake,RICE5,A,Year2,NA,Restored,4,1-5 years,1,14.2,0,10.4,0,24,-33,388.6
SWSP,Rice Lake,RICE5,B,Year2,NA,Restored,4,1-5 years,2,26.5,2,10.3,0,48,185,388.6
SWSP,South Twin Lake,STWIN1,A,Year1,NA,Not restored,0,Not restored,1,15.6,0,5.4,0,8,91,231.9
SWSP,South Twin Lake,STWIN1,B,Year1,NA,Not restored,0,Not restored,1,16.7,0,0.0,0,31,168,231.9
SWSP,South Twin Lake,STWIN1,A,Year2,NA,Not restored,0,Not restored,1,21.2,1,1.7,0,15,68,231.9
SWSP,South Twin Lake,STWIN1,B,Year2,NA,Not Restored,0,Not restored,2,25.7,1,7.2,0,35,203,231.9
SWSP,South Twin Lake,STWIN2,A,Year1,NA,Not restored,0,Not restored,1,16.3,0,9.9,0,8,60,231.9
SWSP,South Twin Lake,STWIN2,B,Year1,NA,Not restored,0,Not restored,1,18.2,0,12.0,0,31,266,231.9
SWSP,South Twin Lake,STWIN2,A,Year2,NA,Not restored,0,Not restored,1,21.0,1,2.9,0,15,-1,231.9
SWSP,South Twin Lake,STWIN2,B,Year2,NA,Not Restored,0,Not restored,2,24.7,1,3.6,0,35,179,231.9
SWSP,South Twin Lake,STWIN3,A,Year1,NA,Not restored,0,Not restored,1,16.3,0,2.5,0,8,-9,231.9
SWSP,South Twin Lake,STWIN3,B,Year1,NA,Not restored,0,Not restored,1,18.5,0,8.2,0,31,291,231.9
SWSP,South Twin Lake,STWIN3,A,Year2,NA,Not restored,0,Not restored,1,19.5,1,2.2,0,15,-30,231.9
SWSP,South Twin Lake,STWIN3,B,Year2,NA,Not Restored,0,Not restored,2,23.8,1,2.5,0,35,154,231.9
SWSP,South Twin Lake,STWIN4,A,Year1,NA,Not restored,0,Not restored,1,17.4,0,6.9,0,8,160,231.9
SWSP,South Twin Lake,STWIN4,B,Year1,NA,Not restored,0,Not restored,1,18.9,0,12.3,0,31,196,231.9
SWSP,South Twin Lake,STWIN4,A,Year2,104,Not restored,0,Not restored,1,22.7,1,0.0,0,15,97,231.9
SWSP,South Twin Lake,STWIN4,B,Year2,NA,Not Restored,0,Not restored,2,28.4,0,4.9,0,35,266,231.9
SWSP,South Twin Lake,STWIN5,A,Year1,NA,Not restored,0,Not restored,1,23.3,0,5.5,100,8,317,231.9
SWSP,South Twin Lake,STWIN5,B,Year1,NA,Not restored,0,Not restored,1,16.8,0,0.0,100,31,11,231.9
SWSP,South Twin Lake,STWIN5,A,Year2,NA,Not restored,0,Not restored,1,22.9,1,2.5,15,15,270,231.9
SWSP,South Twin Lake,STWIN5,B,Year2,15,Not Restored,0,Not restored,2,28.6,0,0.0,80,35,305,231.9
SWSP,South Twin Lake,STWIN5,B,Year2,150,Not Restored,0,Not restored,2,28.6,0,0.0,80,35,305,231.9
SWSP,South Twin Lake,STWIN5,B,Year2,25,Not Restored,0,Not restored,2,28.6,0,0.0,80,35,305,231.9
